temp,it,bestsd,sd
0.8625456224658721,0,0.06928528937171544,0.06928744321871354
0.8625456224658721,1,0.0690873313172583,0.0690873313172583
0.8625456224658721,2,0.0690873313172583,0.07115753774849953
0.8625456224658721,3,0.06858045970260242,0.06858045970260242
0.8625456224658721,4,0.06858045970260242,0.06863788979840275
0.8625456224658721,5,0.06858045970260242,0.07153741101381225
0.8625456224658721,6,0.06704335296975929,0.06704335296975929
0.8625456224658721,7,0.06704335296975929,0.0670519176536147
0.8625456224658721,8,0.06704335296975929,0.06731790083283429
0.8625456224658721,9,0.06704335296975929,0.07112202907971693
0.8625456224658721,10,0.06704335296975929,0.07040999673287385
0.8625456224658721,11,0.06704335296975929,0.06716447109369386
0.8625456224658721,12,0.06704335296975929,0.08022955614260609
0.8625456224658721,13,0.06647088334789758,0.06647088334789758
0.8625456224658721,14,0.06647088334789758,0.06737439123810429
0.8625456224658721,15,0.06647088334789758,0.06690391277969718
0.8625456224658721,16,0.06647088334789758,0.06706303938628098
0.8625456224658721,17,0.06647088334789758,0.06722614552143169
0.8625456224658721,18,0.06647088334789758,0.07731776062085656
0.8625456224658721,19,0.06647088334789758,0.08172389230372482
0.8625456224658721,20,0.06647088334789758,0.06694677009014986
0.8625456224658721,21,0.06647088334789758,0.06725626577285121
0.8625456224658721,22,0.06647088334789758,0.06680834790944831
0.8625456224658721,23,0.06647088334789758,0.07350321734059206
0.8625456224658721,24,0.06574190075577707,0.06574190075577707
0.8625456224658721,25,0.06574190075577707,0.06685872205825075
0.8625456224658721,26,0.06574190075577707,0.07512978987238758
0.8625456224658721,27,0.06574190075577707,0.0669794773682645
0.8625456224658721,28,0.06574190075577707,0.08638705733283515
0.8625456224658721,29,0.06574190075577707,0.06706991430483586
0.8625456224658721,30,0.06574190075577707,0.0672155491959327
0.8625456224658721,31,0.06574190075577707,0.06765366453208649
0.8625456224658721,32,0.06574190075577707,0.06960558422051485
0.8625456224658721,33,0.06574190075577707,0.06805625227412104
0.8625456224658721,34,0.06574190075577707,0.06930693955903919
0.8625456224658721,35,0.06574190075577707,0.06817876971533168
0.8625456224658721,36,0.06574190075577707,0.066805415380858
0.8625456224658721,37,0.06574190075577707,0.06956133677720602
0.8625456224658721,38,0.06574190075577707,0.06829976903618368
0.8625456224658721,39,0.06574190075577707,0.0669347107072303
0.8625456224658721,40,0.06574190075577707,0.06693221656094768
0.8625456224658721,41,0.06574190075577707,0.06693756984318067
0.8625456224658721,42,0.06566181713053539,0.06566181713053539
0.8625456224658721,43,0.06566181713053539,0.06786226655639879
0.8625456224658721,44,0.06566181713053539,0.06638851857234453
0.8625456224658721,45,0.06566181713053539,0.0668087894154877
0.8625456224658721,46,0.06566181713053539,0.0757087291247469
0.8625456224658721,47,0.06566181713053539,0.07628515605904734
0.8625456224658721,48,0.06566181713053539,0.07634886457844323
0.8625456224658721,49,0.06566181713053539,0.0765053063378069
0.8625456224658721,50,0.06566181713053539,0.07661762893939526
0.8625456224658721,51,0.06566181713053539,0.07597206014848977
0.8625456224658721,52,0.06566181713053539,0.07934578490208964
0.8625456224658721,53,0.06566181713053539,0.08880366281272929
0.8625456224658721,54,0.06566181713053539,0.08311160252766948
0.8625456224658721,55,0.06566181713053539,0.09535909669820773
0.8625456224658721,56,0.06566181713053539,0.07642113515853997
0.8625456224658721,57,0.06566181713053539,0.07596300009346095
0.8625456224658721,58,0.06566181713053539,0.07759970455348045
0.8625456224658721,59,0.06566181713053539,0.07594293322867766
0.8625456224658721,60,0.06566181713053539,0.07617746434159066
0.8625456224658721,61,0.06566181713053539,0.0799959914847973
0.8625456224658721,62,0.06566181713053539,0.07577934650459633
0.8625456224658721,63,0.06566181713053539,0.07560687660706343
0.8625456224658721,64,0.06566181713053539,0.07592598679751386
0.8625456224658721,65,0.06566181713053539,0.07549124428486904
0.8625456224658721,66,0.06566181713053539,0.0781595498316673
0.8625456224658721,67,0.06566181713053539,0.08860829642445303
0.8625456224658721,68,0.06566181713053539,0.07550070384995515
0.8625456224658721,69,0.06566181713053539,0.0780607820784262
0.8625456224658721,70,0.06566181713053539,0.07554619534985049
0.8625456224658721,71,0.06566181713053539,0.09543236978873462
0.8625456224658721,72,0.06566181713053539,0.0761502975907666
0.8625456224658721,73,0.06566181713053539,0.07624372603976719
0.8625456224658721,74,0.06566181713053539,0.07611128323027873
0.8625456224658721,75,0.06566181713053539,0.09195903929052388
0.8625456224658721,76,0.06566181713053539,0.09342656054512866
0.8625456224658721,77,0.06566181713053539,0.07426717229729682
0.8625456224658721,78,0.06566181713053539,0.08471804171920298
0.8625456224658721,79,0.06566181713053539,0.07500032723058184
0.8625456224658721,80,0.06566181713053539,0.09426932878530264
0.8625456224658721,81,0.06566181713053539,0.07499845338710724
0.8625456224658721,82,0.06566181713053539,0.0792268691807624
0.8625456224658721,83,0.06566181713053539,0.07610958748319319
0.8625456224658721,84,0.06566181713053539,0.0879817215776466
0.8625456224658721,85,0.06566181713053539,0.08283315469900687
0.8625456224658721,86,0.06566181713053539,0.07498715873530291
0.8625456224658721,87,0.06566181713053539,0.07470260899319164
0.8625456224658721,88,0.06566181713053539,0.07506930042026817
0.8625456224658721,89,0.06566181713053539,0.07514512216517408
0.8625456224658721,90,0.06566181713053539,0.07510407759327281
0.8625456224658721,91,0.06566181713053539,0.07500868224365076
0.8625456224658721,92,0.06566181713053539,0.07500849958640098
0.8625456224658721,93,0.06566181713053539,0.09040269868250356
0.8625456224658721,94,0.06566181713053539,0.07530955704290428
0.8625456224658721,95,0.06566181713053539,0.07838517609633935
0.8625456224658721,96,0.06566181713053539,0.07385023056667718
0.8625456224658721,97,0.06566181713053539,0.07389985358267588
0.8625456224658721,98,0.06566181713053539,0.07462261788300831
0.8625456224658721,99,0.06566181713053539,0.0739289363330068
0.8625456224658721,100,0.06566181713053539,0.0799064467641316
0.8625456224658721,101,0.06566181713053539,0.0743774684666503
0.8625456224658721,102,0.06566181713053539,0.07547242875944798
0.8625456224658721,103,0.06566181713053539,0.07570919719443174
0.8625456224658721,104,0.06566181713053539,0.07384685572412002
0.8625456224658721,105,0.06566181713053539,0.0879237801926114
0.8625456224658721,106,0.06566181713053539,0.07724011468325268
