relationship,method,colourDistribution,static,l,r,maxExecsPS,result,p_acc,p_den,time
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.43927574157715
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.520872116088867
colours,or,random2colours,True,0.06,0.095,5,0.06630092053427578,1.0,0.0,18.469492435455322
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.70188307762146
colours,or,random2colours,True,0.06,0.095,5,0.06683564938699255,1.0,0.0,19.2268123626709
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.586748361587524
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.741365671157837
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.901876211166382
colours,or,random2colours,True,0.06,0.095,5,0.06772384963028737,1.0,0.0,18.38860058784485
colours,or,random2colours,True,0.06,0.095,5,0.06773617414039394,1.0,0.0,18.632564067840576
colours,or,random2colours,True,0.06,0.15,5,0.06768862217481071,1.0,0.0,21.742108821868896
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,20.23796272277832
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,20.042685985565186
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,20.423524618148804
colours,or,random2colours,True,0.06,0.15,5,0.06763297808081112,1.0,0.0,19.721059799194336
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,21.082640886306763
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,19.824593544006348
colours,or,random2colours,True,0.06,0.15,5,0.06459347904022715,1.0,0.0,19.645143747329712
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,19.800095796585083
colours,or,random2colours,True,0.06,0.15,5,0.06773617414039394,1.0,0.0,20.2419273853302
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,296.75616788864136
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,295.81528401374817
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,296.04142212867737
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,299.6250352859497
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,296.99415040016174
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,307.23743057250977
colours,or,random2colours,True,0.06,0.95,5,0.0677123308138759,1.0,0.0,296.36115050315857
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,296.63176941871643
colours,or,random2colours,True,0.06,0.95,5,0.06773617414039394,1.0,0.0,293.4861009120941
colours,or,random2colours,True,0.06,0.95,5,0.0676963454707249,1.0,0.0,296.53903317451477
colours,or,random2colours,True,0.03,0.095,5,0.06756051990574967,1.0,0.0,35.80275535583496
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,35.738962173461914
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,35.50944185256958
colours,or,random2colours,True,0.03,0.095,5,0.06759008463500044,1.0,0.0,35.48913025856018
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,36.75213980674744
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,35.779168367385864
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,35.886070013046265
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,41.406635761260986
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,36.41305184364319
colours,or,random2colours,True,0.03,0.095,5,0.06773617414039394,1.0,0.0,36.119513750076294
colours,or,random2colours,True,0.03,0.15,5,0.06551126840154939,1.0,0.0,39.18666863441467
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,39.796366930007935
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,38.29377627372742
colours,or,random2colours,True,0.03,0.15,5,0.06723135857542817,1.0,0.0,38.30852222442627
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,38.209256410598755
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,38.190892696380615
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,40.041123151779175
colours,or,random2colours,True,0.03,0.15,5,0.06585978961743733,1.0,0.0,40.791499853134155
colours,or,random2colours,True,0.03,0.15,5,0.06773617414039394,1.0,0.0,41.47541856765747
colours,or,random2colours,True,0.03,0.15,5,0.06489015020435054,1.0,0.0,40.105063915252686
