temp,it,bestsd,sd,acc
0.8553007811465052,0,0.06766433134628251,0.06766433134628251,1
0.8553007811465052,1,0.06756051990574967,0.06756051990574967,1
0.8553007811465052,2,0.06756051990574967,0.0676178805697971,1
0.8553007811465052,3,0.06756051990574967,0.07260894076249215,1
0.8553007811465052,4,0.06756051990574967,0.0736951700015512,1
0.8553007811465052,5,0.06756051990574967,0.08197078446279914,1
0.8553007811465052,6,0.06756051990574967,0.08202823935743814,1
0.8553007811465052,7,0.06756051990574967,0.08183196756483715,1
0.8553007811465052,8,0.06756051990574967,0.08194482361918218,1
0.8553007811465052,9,0.06756051990574967,0.08231939634653583,1
0.8553007811465052,10,0.06756051990574967,0.08234149109573789,1
0.8553007811465052,11,0.06756051990574967,0.0824758149105933,1
0.8553007811465052,12,0.06756051990574967,0.08490212037921847,1
0.8553007811465052,13,0.06756051990574967,0.08563403792096658,1
0.8553007811465052,14,0.06756051990574967,0.10218036314143679,1
0.8553007811465052,15,0.06756051990574967,0.12220098948843701,1
0.8553007811465052,16,0.06756051990574967,0.12479293729899399,1
0.8553007811465052,17,0.06756051990574967,0.12986534260483207,1
0.8553007811465052,18,0.06756051990574967,0.13383072885824096,1
0.8553007811465052,19,0.06756051990574967,0.12823981503980517,1
0.8553007811465052,20,0.06756051990574967,0.1286072018030585,1
0.8553007811465052,21,0.06756051990574967,0.12890623920544775,1
0.8553007811465052,22,0.06756051990574967,0.13290687424203051,1
0.8553007811465052,23,0.06756051990574967,0.13285684171161136,1
0.8553007811465052,24,0.06756051990574967,0.13256017012145974,1
0.8553007811465052,25,0.06756051990574967,0.1323393100219521,1
0.8553007811465052,26,0.06756051990574967,0.12845534002936282,1
0.8553007811465052,27,0.06756051990574967,0.1293819509315868,1
0.8553007811465052,28,0.06756051990574967,0.13203635153237822,1
0.8553007811465052,29,0.06756051990574967,0.13214093759675752,1
0.8553007811465052,30,0.06756051990574967,0.13215070123451025,1
0.8553007811465052,31,0.06756051990574967,0.1321564266045525,1
0.8553007811465052,32,0.06756051990574967,0.1340692537469884,1
0.8553007811465052,33,0.06756051990574967,0.12922673601718412,1
0.8553007811465052,34,0.06756051990574967,0.12958264530057675,1
0.8553007811465052,35,0.06756051990574967,0.1401065232141891,1
0.8553007811465052,36,0.06756051990574967,0.13985043393379745,1
0.8553007811465052,37,0.06756051990574967,0.142735550578951,1
0.8553007811465052,38,0.06756051990574967,0.14263173279859687,1
0.8553007811465052,39,0.06756051990574967,0.142621008767566,1
0.8553007811465052,40,0.06756051990574967,0.14223827929595653,1
0.8553007811465052,41,0.06756051990574967,0.1435313075500812,1
0.8553007811465052,42,0.06756051990574967,0.1431923074627177,1
0.8553007811465052,43,0.06756051990574967,0.14298164103158917,1
0.8553007811465052,44,0.06756051990574967,0.1430092442598978,1
0.8553007811465052,45,0.06756051990574967,0.14301356367595058,1
0.8553007811465052,46,0.06756051990574967,0.1430700916665294,1
0.8553007811465052,47,0.06756051990574967,0.14456063528712057,1
0.8553007811465052,48,0.06756051990574967,0.14188992973698328,1
0.8553007811465052,49,0.06756051990574967,0.14235787445097448,1
0.8553007811465052,50,0.06756051990574967,0.14245348699790913,1
0.8553007811465052,51,0.06756051990574967,0.14263773957211395,1
0.8553007811465052,52,0.06756051990574967,0.15583508719321684,1
0.8553007811465052,53,0.06756051990574967,0.1578249821094755,1
0.8553007811465052,54,0.06756051990574967,0.1468656514020609,1
0.8553007811465052,55,0.06756051990574967,0.14691196652561314,1
0.8553007811465052,56,0.06756051990574967,0.1504732546289843,1
0.8553007811465052,57,0.06756051990574967,0.1505253401117629,1
0.8553007811465052,58,0.06756051990574967,0.15011555319184872,1
0.8553007811465052,59,0.06756051990574967,0.15011532475888448,1
0.8553007811465052,60,0.06756051990574967,0.14160040378558736,1
0.8553007811465052,61,0.06756051990574967,0.14254192920335843,1
0.8553007811465052,62,0.06756051990574967,0.14180196299480446,1
0.8553007811465052,63,0.06756051990574967,0.14187942853799473,1
0.8553007811465052,64,0.06756051990574967,0.14323460330679785,1
0.8553007811465052,65,0.06756051990574967,0.15135826949664546,1
0.8553007811465052,66,0.06756051990574967,0.1505311617263245,1
0.8553007811465052,67,0.06756051990574967,0.1510717940361903,1
0.8553007811465052,68,0.06756051990574967,0.15210871712041021,1
0.8553007811465052,69,0.06756051990574967,0.15595605192051074,1
0.8553007811465052,70,0.06756051990574967,0.1557740497074102,1
0.8553007811465052,71,0.06756051990574967,0.15629321601169988,1
0.8553007811465052,72,0.06756051990574967,0.15628438999205366,1
0.8553007811465052,73,0.06756051990574967,0.1543510438332456,1
0.8553007811465052,74,0.06756051990574967,0.1543425186205601,1
0.8553007811465052,75,0.06756051990574967,0.15439902926760898,1
0.8553007811465052,76,0.06756051990574967,0.15430262305725276,1
0.8553007811465052,77,0.06756051990574967,0.14597428502598356,1
0.8553007811465052,78,0.06756051990574967,0.14572029976701295,1
0.8553007811465052,79,0.06756051990574967,0.14586875768939037,1
0.8553007811465052,80,0.06756051990574967,0.146066612642421,1
0.8553007811465052,81,0.06756051990574967,0.14611722452842524,1
0.8553007811465052,82,0.06756051990574967,0.14643418414753126,1
0.8553007811465052,83,0.06756051990574967,0.1465404377868156,1
0.8553007811465052,84,0.06756051990574967,0.14628120924764104,1
0.8553007811465052,85,0.06756051990574967,0.15004682658991433,1
