temp,it,bestsd,sd,acc
0.8553007811465052,5,0.06712857652539263,0.06712857652539263,0
0.8553007811465052,5,0.06712857652539263,0.08452733564207185,0
0.8553007811465052,4,0.06712857652539263,0.07944866885197402,0
0.8553007811465052,6,0.06712857652539263,0.06804613076946885,0
0.8553007811465052,3,0.06712857652539263,0.06957613634231456,0
0.8553007811465052,6,0.06712857652539263,0.07148982261429364,0
0.8553007811465052,4,0.06712857652539263,0.06792118398418592,0
0.8553007811465052,5,0.06588668710607543,0.06588668710607543,0
0.8553007811465052,4,0.06588668710607543,0.06785889770683359,0
0.8553007811465052,4,0.06588668710607543,0.06777691721678981,0
0.8553007811465052,4,0.06588668710607543,0.06823462820383606,0
0.8553007811465052,4,0.06588668710607543,0.06781847701253328,0
0.8553007811465052,4,0.06588668710607543,0.06779566585374457,0
0.8553007811465052,3,0.06588668710607543,0.0681436582760049,0
0.8553007811465052,4,0.06588668710607543,0.07262494475981741,0
0.8553007811465052,4,0.06588668710607543,0.06717712869966165,0
0.8553007811465052,5,0.06588668710607543,0.06777687042237641,0
0.8553007811465052,4,0.06581810526564756,0.06581810526564756,0
0.8553007811465052,3,0.06581810526564756,0.07045912074309146,0
0.8553007811465052,4,0.06581810526564756,0.07128872476258902,0
0.8553007811465052,5,0.06581810526564756,0.06792197843922361,0
0.8553007811465052,5,0.06581810526564756,0.06864092612633736,0
0.8553007811465052,4,0.06581810526564756,0.08480265034676429,0
0.8553007811465052,5,0.06581810526564756,0.06774306424556116,0
0.8553007811465052,5,0.06581810526564756,0.0672791619313696,0
0.8553007811465052,3,0.06581810526564756,0.06836618064266968,0
0.8553007811465052,6,0.06581810526564756,0.07516229340895926,0
0.8553007811465052,2,0.06581810526564756,0.07125856669222168,0
0.8553007811465052,6,0.06581810526564756,0.070120304019345,0
0.8553007811465052,5,0.06581810526564756,0.06794732678909315,0
0.8553007811465052,4,0.06581810526564756,0.06792749750002659,0
0.8553007811465052,4,0.06581810526564756,0.067892487378649,0
0.8553007811465052,2,0.06581810526564756,0.07072127153305291,0
0.8553007811465052,5,0.06581810526564756,0.06753628631412499,0
0.8553007811465052,5,0.06581810526564756,0.0799155361683498,0
0.8553007811465052,6,0.06581810526564756,0.071619008401579,0
0.8553007811465052,5,0.06581810526564756,0.06799022820175295,0
0.8553007811465052,5,0.06581810526564756,0.07470102895765891,0
0.8553007811465052,3,0.06581810526564756,0.06825084409327835,0
0.8553007811465052,4,0.06581810526564756,0.08897049588151645,0
0.8553007811465052,6,0.06581810526564756,0.07353404486006716,0
0.8553007811465052,5,0.06581810526564756,0.0677817601162739,0
0.8553007811465052,4,0.06581810526564756,0.06785924422722715,0
0.8553007811465052,5,0.06581810526564756,0.0696799080898945,0
0.8553007811465052,5,0.06581810526564756,0.0680119871874393,0
0.8553007811465052,4,0.06581810526564756,0.06821866357823633,0
0.8553007811465052,5,0.06581810526564756,0.0681408450260487,0
0.8553007811465052,4,0.06581810526564756,0.07200646637725042,0
0.8553007811465052,6,0.06581810526564756,0.06783087505653579,0
0.8553007811465052,4,0.06581810526564756,0.06775031012808261,0
0.8553007811465052,5,0.06581810526564756,0.08378689584413741,0
0.8553007811465052,5,0.06581810526564756,0.06764444624200452,0
0.8553007811465052,5,0.06581810526564756,0.08024787936321208,0
0.8553007811465052,5,0.06581810526564756,0.06757126414440554,0
0.8553007811465052,4,0.06581810526564756,0.0705233192565529,0
0.8553007811465052,4,0.06581810526564756,0.06778043242369261,0
0.8553007811465052,5,0.06581810526564756,0.07868171618214363,0
0.8553007811465052,4,0.06581810526564756,0.06780662385776617,0
0.8553007811465052,5,0.06581810526564756,0.07283897070833546,0
0.8553007811465052,5,0.06581810526564756,0.0681821588380015,0
0.8553007811465052,4,0.06581810526564756,0.06750863366828366,0
0.8553007811465052,4,0.06581810526564756,0.0857275235379939,0
0.8553007811465052,5,0.06581810526564756,0.07397825545185917,0
0.8553007811465052,4,0.06581810526564756,0.08001635228577963,0
0.8553007811465052,4,0.06581810526564756,0.06765142398913326,0
0.8553007811465052,6,0.06581810526564756,0.06830038344808036,0
0.8553007811465052,4,0.06487255667319565,0.06487255667319565,0
0.8553007811465052,5,0.06487255667319565,0.06768340611554491,0
0.8553007811465052,4,0.06487255667319565,0.07510482369652356,0
0.8553007811465052,3,0.06487255667319565,0.06904411162939758,0
0.8553007811465052,4,0.06487255667319565,0.06794295671643744,0
0.8553007811465052,4,0.06487255667319565,0.06783614122488085,0
0.8553007811465052,5,0.06487255667319565,0.06743951871450304,0
0.8553007811465052,5,0.06487255667319565,0.06773548545308966,0
0.8553007811465052,4,0.06487255667319565,0.06528629540009392,0
0.8553007811465052,5,0.06487255667319565,0.06774014839713405,0
0.8553007811465052,5,0.06487255667319565,0.06799289121687854,0
0.8553007811465052,5,0.06487255667319565,0.07108724952298441,0
0.8553007811465052,4,0.06487255667319565,0.06804893676991863,0
0.8553007811465052,5,0.06487255667319565,0.07720342836752074,0
0.8553007811465052,5,0.06487255667319565,0.06758441285806843,0
0.8553007811465052,4,0.06487255667319565,0.06843128953648071,0
0.8553007811465052,4,0.06487255667319565,0.0740159462929375,0
0.8553007811465052,5,0.06487255667319565,0.07511977903858921,0
0.8553007811465052,4,0.06487255667319565,0.07269603222909846,0
0.8553007811465052,3,0.06487255667319565,0.06788633611397929,0
0.8553007811465052,5,0.06487255667319565,0.06853858303867849,0
0.8553007811465052,4,0.06487255667319565,0.0677230599446255,1
0.8553007811465052,4,0.06487255667319565,0.0678570389842362,0
0.8553007811465052,5,0.06487255667319565,0.06766815110767992,0
0.8553007811465052,3,0.06487255667319565,0.06921337915176898,0
0.8553007811465052,6,0.06487255667319565,0.07406980073966508,0
0.8553007811465052,4,0.06487255667319565,0.06813984990895908,0
0.8553007811465052,4,0.06487255667319565,0.06831816287225329,0
0.8553007811465052,4,0.06487255667319565,0.06839140451258265,0
0.8553007811465052,4,0.06487255667319565,0.06779561861239645,0
0.8553007811465052,5,0.06487255667319565,0.07699469512883546,0
0.8553007811465052,4,0.06487255667319565,0.06956519471252243,0
0.8553007811465052,4,0.06487255667319565,0.06864332356434107,0
0.8553007811465052,5,0.06487255667319565,0.06788002013954789,0
0.8553007811465052,4,0.06487255667319565,0.07393363277537578,0
0.8553007811465052,5,0.06487255667319565,0.0753045599769195,0
0.8553007811465052,4,0.06487255667319565,0.0680835403282121,0
0.8553007811465052,5,0.06487255667319565,0.0674708221887964,0
0.8553007811465052,5,0.06487255667319565,0.06685355257175095,0
0.8553007811465052,6,0.06487255667319565,0.06904527290847819,0
0.8553007811465052,5,0.06487255667319565,0.06731506581203756,0
0.8553007811465052,4,0.06487255667319565,0.06773626671211865,0
0.8553007811465052,4,0.06487255667319565,0.08111931058995146,0
0.8553007811465052,5,0.06487255667319565,0.07640021538949862,0
0.8553007811465052,4,0.06487255667319565,0.06783110063045396,0
0.8553007811465052,4,0.06487255667319565,0.06744553218292043,0
0.8553007811465052,3,0.06487255667319565,0.06898852590408847,0
0.8553007811465052,4,0.06487255667319565,0.07025828798625304,0
0.8553007811465052,6,0.06487255667319565,0.06891388335067224,0
0.8553007811465052,6,0.06487255667319565,0.08572432990108628,0
0.8553007811465052,5,0.06487255667319565,0.0751254003554136,0
0.8553007811465052,5,0.06487255667319565,0.06637383869478236,0
0.8553007811465052,4,0.06487255667319565,0.07953184730923414,0
0.8553007811465052,5,0.06487255667319565,0.07961482291466089,0
0.8553007811465052,4,0.06487255667319565,0.06870845332192921,0
0.8553007811465052,4,0.06476009595307745,0.06476009595307745,0
0.8553007811465052,5,0.06476009595307745,0.06765392271963415,0
0.8553007811465052,4,0.06476009595307745,0.07138256230090319,0
0.8553007811465052,3,0.06476009595307745,0.06775250643600071,0
0.8553007811465052,5,0.06476009595307745,0.06730197916283816,0
0.8553007811465052,5,0.06476009595307745,0.06685158614868392,0
0.8553007811465052,4,0.06476009595307745,0.07039195829038833,0
0.8553007811465052,5,0.06476009595307745,0.06788713724988282,0
0.8553007811465052,4,0.06476009595307745,0.06803834516772946,0
0.8553007811465052,5,0.06476009595307745,0.06956280842246196,0
0.8553007811465052,4,0.06476009595307745,0.06874583043580348,0
0.8553007811465052,6,0.06476009595307745,0.07459787615518483,0
0.8553007811465052,5,0.06476009595307745,0.06486165734490322,0
0.8553007811465052,3,0.06476009595307745,0.06862316641958065,0
0.8553007811465052,5,0.06476009595307745,0.0681014863751479,0
0.8553007811465052,4,0.06476009595307745,0.06794787556024202,0
0.8553007811465052,4,0.06476009595307745,0.06772417446966005,0
0.8553007811465052,5,0.06476009595307745,0.06748844733053189,0
0.8553007811465052,3,0.06476009595307745,0.0678198972662991,0
0.8553007811465052,4,0.06476009595307745,0.0901224221818503,0
0.8553007811465052,5,0.06476009595307745,0.06712610538148966,0
0.8553007811465052,4,0.06476009595307745,0.06777644331829971,0
0.8553007811465052,4,0.06476009595307745,0.06781945936829449,0
0.8553007811465052,3,0.06476009595307745,0.06804925220128688,0
0.8553007811465052,4,0.06476009595307745,0.06789539011820601,0
0.8553007811465052,5,0.06476009595307745,0.0685481014113821,0
0.8553007811465052,4,0.06476009595307745,0.06768113132225444,0
0.8553007811465052,5,0.06476009595307745,0.06708847068841806,0
0.8553007811465052,4,0.06476009595307745,0.06745381819147783,0
0.8553007811465052,4,0.06476009595307745,0.06814967239815493,0
0.8553007811465052,5,0.06476009595307745,0.08167291942385427,0
0.8553007811465052,4,0.06476009595307745,0.07757475885378397,0
0.8553007811465052,5,0.06476009595307745,0.06786060395268939,0
0.8553007811465052,5,0.06476009595307745,0.07969893422154373,0
0.8553007811465052,2,0.06476009595307745,0.07132340984555662,0
0.8553007811465052,4,0.06476009595307745,0.06777386420562742,0
0.8553007811465052,5,0.06476009595307745,0.06777824164017772,0
0.8553007811465052,4,0.06476009595307745,0.06775613115471027,0
0.8553007811465052,4,0.06476009595307745,0.06780179133281192,0
0.8553007811465052,4,0.06476009595307745,0.06886305225117802,0
0.8553007811465052,2,0.06476009595307745,0.07171089876129813,0
0.8553007811465052,6,0.06476009595307745,0.07331561173734877,0
0.8553007811465052,3,0.06476009595307745,0.0686104959575475,0
0.8553007811465052,4,0.06476009595307745,0.06803857094933637,0
0.8553007811465052,3,0.06476009595307745,0.0693428493343667,0
0.8553007811465052,4,0.06476009595307745,0.06824023561831358,0
0.8553007811465052,4,0.06476009595307745,0.06763587468226903,0
0.8553007811465052,5,0.06476009595307745,0.06711300916164828,0
0.8553007811465052,4,0.06476009595307745,0.06791310372598769,0
0.8553007811465052,3,0.06476009595307745,0.06824653702509778,0
0.8553007811465052,4,0.06476009595307745,0.08768828546370037,0
0.8553007811465052,5,0.06476009595307745,0.06794277590635577,0
0.8553007811465052,5,0.06476009595307745,0.07716024841120785,0
0.8553007811465052,5,0.06476009595307745,0.07258583789141856,0
0.8553007811465052,5,0.06476009595307745,0.06778175201075991,0
0.8553007811465052,5,0.06476009595307745,0.07492317072185904,0
0.8553007811465052,6,0.06476009595307745,0.06878789453204777,0
0.8553007811465052,4,0.06476009595307745,0.06772555404899963,0
0.8553007811465052,6,0.06476009595307745,0.0699270867375104,0
0.8553007811465052,5,0.06476009595307745,0.06798276029236167,0
0.8553007811465052,2,0.06476009595307745,0.07351750522703286,0
0.8553007811465052,4,0.06476009595307745,0.07405416107090512,0
0.8553007811465052,3,0.06476009595307745,0.06928723784077553,0
0.8553007811465052,4,0.06476009595307745,0.08552553659778155,0
0.8553007811465052,4,0.06476009595307745,0.07881399309347997,0
0.8553007811465052,5,0.06476009595307745,0.07650391415640695,0
0.8553007811465052,4,0.06476009595307745,0.06481511006384487,0
0.8553007811465052,4,0.06476009595307745,0.06864610060543166,0
0.8553007811465052,4,0.06476009595307745,0.0674619671552795,0
0.8553007811465052,4,0.06476009595307745,0.07377319791710925,0
0.8553007811465052,4,0.06476009595307745,0.07393810357101625,0
0.8553007811465052,6,0.06476009595307745,0.0651173098512255,0
0.8553007811465052,4,0.06476009595307745,0.06746656984786245,0
0.8553007811465052,5,0.06476009595307745,0.06834602590652233,0
0.8553007811465052,6,0.06476009595307745,0.07046748296684108,0
0.8553007811465052,4,0.06476009595307745,0.06775868200338767,0
0.8553007811465052,3,0.06476009595307745,0.06874732914900779,0
0.8553007811465052,3,0.06476009595307745,0.07272833591745655,0
0.8553007811465052,3,0.06476009595307745,0.06783056656356909,0
0.8553007811465052,4,0.06476009595307745,0.06774020497128222,0
0.8553007811465052,3,0.06476009595307745,0.06787970147134999,0
0.8553007811465052,4,0.06476009595307745,0.07595263586515501,0
0.8553007811465052,4,0.06476009595307745,0.06775315178743639,0
0.8553007811465052,5,0.06476009595307745,0.06808248831265679,0
0.8553007811465052,4,0.06476009595307745,0.06780793814461072,0
0.8553007811465052,4,0.06476009595307745,0.06780894236306052,0
0.8553007811465052,3,0.06476009595307745,0.07039135963295731,0
0.8553007811465052,4,0.06476009595307745,0.06785798445752872,0
0.8553007811465052,3,0.06476009595307745,0.06784944431129265,0
0.8553007811465052,5,0.06476009595307745,0.06882478502040779,0
0.8553007811465052,4,0.06476009595307745,0.07312946311894293,0
0.8553007811465052,4,0.06476009595307745,0.08814189569045734,0
0.8553007811465052,5,0.06476009595307745,0.07875728222933673,0
0.8553007811465052,5,0.06476009595307745,0.06933228172914731,0
0.8553007811465052,6,0.06476009595307745,0.06809986383722795,0
0.8553007811465052,5,0.06476009595307745,0.06891261883398396,0
0.8553007811465052,6,0.06476009595307745,0.06652153956692769,0
0.8553007811465052,4,0.06476009595307745,0.06967933629265878,0
0.8553007811465052,4,0.06476009595307745,0.06794771896015585,0
0.8553007811465052,5,0.06476009595307745,0.06779903009506234,0
0.8553007811465052,4,0.06476009595307745,0.06605774642665366,0
