relationship,method,colourDistribution,static,l,r,maxExecsPS,result,p_acc,p_den,time
colours,and,4rectangles,True,0.06,0.095,5,0.053521670171413877,0.02832244008714597,0.971677559912854,26.335378408432007
colours,and,4rectangles,True,0.06,0.095,5,0.05644401393093568,0.02178649237472767,0.9782135076252724,26.539982795715332
colours,and,4rectangles,True,0.06,0.095,5,0.06011259922354435,0.02832244008714597,0.971677559912854,26.498553037643433
colours,and,4rectangles,True,0.06,0.095,5,0.0628051870107419,0.0392156862745098,0.9607843137254902,26.705108642578125
colours,and,4rectangles,True,0.06,0.095,5,0.06518103533204458,0.02178649237472767,0.9782135076252724,26.458043336868286
colours,and,4rectangles,True,0.06,0.095,5,0.05717133868553817,0.04139433551198257,0.9586056644880174,26.526296377182007
colours,and,4rectangles,True,0.06,0.095,5,0.053860559653181685,0.023965141612200435,0.9760348583877996,26.398280143737793
colours,and,4rectangles,True,0.06,0.095,5,0.05765486331495207,0.023965141612200435,0.9760348583877996,27.110459089279175
colours,and,4rectangles,True,0.06,0.095,5,0.058724870357854446,0.023965141612200435,0.9760348583877996,26.436189651489258
colours,and,4rectangles,True,0.06,0.095,5,0.05193552528172455,0.023965141612200435,0.9760348583877996,26.539660930633545
colours,and,4rectangles,True,0.06,0.15,5,0.05891240733105244,0.01642710472279261,0.9835728952772074,29.081825256347656
colours,and,4rectangles,True,0.06,0.15,5,0.061238792463459125,0.01642710472279261,0.9835728952772074,28.78312873840332
colours,and,4rectangles,True,0.06,0.15,5,0.056890653964261746,0.02053388090349076,0.9794661190965093,27.83614492416382
colours,and,4rectangles,True,0.06,0.15,5,0.0612264557164752,0.022587268993839837,0.9774127310061602,27.930459022521973
colours,and,4rectangles,True,0.06,0.15,5,0.05544310994359772,0.030800821355236138,0.9691991786447639,28.15138840675354
colours,and,4rectangles,True,0.06,0.15,5,0.05423157098843237,0.030800821355236138,0.9691991786447639,28.128496170043945
colours,and,4rectangles,True,0.06,0.15,5,0.05447656887578917,0.028747433264887063,0.971252566735113,28.0387065410614
colours,and,4rectangles,True,0.06,0.15,5,0.057307521774977575,0.022587268993839837,0.9774127310061602,28.185845851898193
colours,and,4rectangles,True,0.06,0.15,5,0.060076966880610656,0.01642710472279261,0.9835728952772074,27.989139318466187
colours,and,4rectangles,True,0.06,0.15,5,0.06741902033460044,0.03285420944558522,0.9671457905544147,28.226900577545166
colours,and,4rectangles,True,0.06,0.95,5,0.052705032620229526,0.028877391408976057,0.971122608591024,426.5455286502838
colours,and,4rectangles,True,0.06,0.95,5,0.052005027755440705,0.026952231981710987,0.973047768018289,427.3341293334961
colours,and,4rectangles,True,0.06,0.95,5,0.060541295778289685,0.03140416315726146,0.9685958368427385,428.24098539352417
colours,and,4rectangles,True,0.06,0.95,5,0.048991386755393315,0.030441583443628926,0.9695584165563711,428.3692240715027
colours,and,4rectangles,True,0.06,0.95,5,0.05300563946553763,0.02683190951750692,0.9731680904824931,428.2016923427582
colours,and,4rectangles,True,0.06,0.95,5,0.058677456796859165,0.03477319215497533,0.9652268078450247,427.3554618358612
colours,and,4rectangles,True,0.06,0.95,5,0.05634735195026757,0.029599326194200457,0.9704006738057995,428.6788923740387
colours,and,4rectangles,True,0.06,0.95,5,0.05557373216264713,0.032727710263506196,0.9672722897364938,427.5461642742157
colours,and,4rectangles,True,0.06,0.95,5,0.055567674081231345,0.03260738779930213,0.9673926122006978,426.45619678497314
colours,and,4rectangles,True,0.06,0.95,5,0.05794080280739096,0.029960293586812656,0.9700397064131874,426.8781945705414
colours,and,4rectangles,True,0.03,0.095,5,0.05754200668757272,0.019650655021834062,0.980349344978166,50.26354694366455
colours,and,4rectangles,True,0.03,0.095,5,0.05622806337499527,0.012008733624454149,0.9879912663755459,50.51247763633728
colours,and,4rectangles,True,0.03,0.095,5,0.05799674674403783,0.026200873362445413,0.9737991266375546,52.92488956451416
colours,and,4rectangles,True,0.03,0.095,5,0.06138235482264268,0.027292576419213975,0.972707423580786,52.007426261901855
colours,and,4rectangles,True,0.03,0.095,5,0.06368109719498806,0.015283842794759825,0.9847161572052402,51.10265302658081
colours,and,4rectangles,True,0.03,0.095,5,0.06054567785476695,0.019650655021834062,0.980349344978166,50.77770280838013
colours,and,4rectangles,True,0.03,0.095,5,0.053843508142578725,0.027292576419213975,0.972707423580786,50.70268654823303
colours,and,4rectangles,True,0.03,0.095,5,0.05893211699188799,0.016375545851528384,0.9836244541484717,50.776137828826904
colours,and,4rectangles,True,0.03,0.095,5,0.05672150487479548,0.03711790393013101,0.962882096069869,50.641255378723145
colours,and,4rectangles,True,0.03,0.095,5,0.05135596438899116,0.017467248908296942,0.982532751091703,50.451007604599
colours,and,4rectangles,True,0.03,0.15,5,0.05478757748256267,0.02158273381294964,0.9784172661870504,56.124287605285645
colours,and,4rectangles,True,0.03,0.15,5,0.05739226250976507,0.018499486125385406,0.9815005138746146,56.25509333610535
colours,and,4rectangles,True,0.03,0.15,5,0.05938099453442462,0.02158273381294964,0.9784172661870504,56.50532603263855
colours,and,4rectangles,True,0.03,0.15,5,0.05567135138110217,0.017471736896197326,0.9825282631038027,56.48371958732605
colours,and,4rectangles,True,0.03,0.15,5,0.05678567787323635,0.020554984583761562,0.9794450154162384,56.520323276519775
colours,and,4rectangles,True,0.03,0.15,5,0.05596670459595984,0.024665981500513873,0.9753340184994861,56.27067446708679
colours,and,4rectangles,True,0.03,0.15,5,0.06145911762373749,0.022610483042137718,0.9773895169578622,56.57534074783325
colours,and,4rectangles,True,0.03,0.15,5,0.05462865413933639,0.02672147995889003,0.9732785200411099,56.552714109420776
colours,and,4rectangles,True,0.03,0.15,5,0.056152972925921626,0.024665981500513873,0.9753340184994861,56.51310133934021
colours,and,4rectangles,True,0.03,0.15,5,0.05697377166234706,0.015416238437821172,0.9845837615621789,56.80773067474365
