relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
peers,or,,True,0.06,0.095,1,0.09969343915833581,575.2544276714325,64.0,76.0,76.0,75.0,72.0,75.0
peers,or,,True,0.06,0.095,1,0.09177122455340751,592.6094167232513,71.0,75.0,74.0,75.0,73.0,62.0
peers,or,,True,0.06,0.095,1,0.08164787096039024,568.9870135784149,75.0,75.0,74.0,76.0,71.0,62.0
peers,or,,True,0.06,0.095,1,0.09025540343501202,590.1737022399902,75.0,75.0,77.0,74.0,71.0,62.0
peers,or,,True,0.06,0.095,1,0.0986824295991986,586.0620164871216,75.0,72.0,63.0,75.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09284149145117039,605.9189019203186,74.0,62.0,77.0,71.0,73.0,75.0
peers,or,,True,0.06,0.095,1,0.09743471998889378,578.12056016922,72.0,75.0,76.0,64.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.09857163113979718,588.7101998329163,71.0,62.0,74.0,75.0,75.0,73.0
peers,or,,True,0.06,0.095,1,0.09417761818737279,581.6433579921722,75.0,62.0,77.0,71.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.09586407866508835,590.6931188106537,74.0,71.0,76.0,64.0,73.0,73.0
peers,or,,True,0.06,0.095,1,0.09432603525703506,589.5789377689362,75.0,76.0,73.0,75.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.09984857433995366,586.6827156543732,74.0,74.0,72.0,74.0,74.0,62.0
peers,or,,True,0.06,0.095,1,0.08245682422690664,569.9722905158997,74.0,76.0,72.0,75.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.1017793457367629,598.9724354743958,71.0,74.0,75.0,64.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.0980726998078427,571.7299146652222,75.0,63.0,73.0,75.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.09344280477841749,595.6220602989197,73.0,62.0,77.0,75.0,71.0,75.0
peers,or,,True,0.06,0.095,1,0.09518185503925097,575.3869574069977,71.0,62.0,77.0,76.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09167323236782988,600.9938414096832,74.0,62.0,74.0,75.0,75.0,71.0
peers,or,,True,0.06,0.095,1,0.0970666791505366,577.7647995948792,75.0,75.0,71.0,77.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.0992631459544456,588.5172820091248,75.0,76.0,75.0,72.0,61.0,72.0
peers,or,,True,0.06,0.095,1,0.10025993306678779,573.006735086441,75.0,77.0,71.0,77.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.0885172313988568,592.7900018692017,74.0,72.0,75.0,75.0,61.0,71.0
peers,or,,True,0.06,0.095,1,0.10507408757067258,574.4751532077789,64.0,76.0,76.0,73.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.09493640128713368,594.8414082527161,76.0,75.0,76.0,74.0,70.0,62.0
peers,or,,True,0.06,0.095,1,0.08583139443396014,573.397344827652,74.0,76.0,62.0,73.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09379092445570422,584.0236842632294,75.0,75.0,72.0,64.0,74.0,72.0
peers,or,,True,0.06,0.095,1,0.10010126874730707,599.6349091529846,75.0,62.0,77.0,74.0,74.0,71.0
peers,or,,True,0.06,0.095,1,0.08880679690613309,585.6762499809265,75.0,62.0,76.0,74.0,71.0,75.0
peers,or,,True,0.06,0.095,1,0.09353734715037498,587.701553106308,73.0,72.0,62.0,76.0,73.0,75.0
peers,or,,True,0.06,0.095,1,0.09174360249480246,581.5855958461761,74.0,74.0,74.0,64.0,71.0,74.0
peers,or,,True,0.06,0.095,1,0.09433347097500935,596.8999977111816,75.0,77.0,73.0,75.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.09568375648996313,586.4155383110046,64.0,76.0,72.0,76.0,75.0,71.0
peers,or,,True,0.06,0.095,1,0.10254659596735388,588.9633750915527,64.0,76.0,75.0,75.0,74.0,70.0
peers,or,,True,0.06,0.095,1,0.09110971430724511,575.8496530056,75.0,62.0,76.0,73.0,70.0,75.0
peers,or,,True,0.06,0.095,1,0.10627169840171526,579.6181974411011,64.0,75.0,76.0,77.0,70.0,76.0
peers,or,,True,0.06,0.095,1,0.09546208960862247,572.5184936523438,70.0,75.0,62.0,72.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09162047987685513,597.9803833961487,69.0,76.0,62.0,76.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09778260977078616,582.3843836784363,74.0,75.0,62.0,74.0,70.0,74.0
peers,or,,True,0.06,0.095,1,0.10856411805938602,590.9300675392151,74.0,76.0,71.0,76.0,61.0,74.0
peers,or,,True,0.06,0.095,1,0.0971906584338422,577.007580280304,71.0,62.0,76.0,75.0,74.0,72.0
peers,or,,True,0.06,0.095,1,0.09271030280152681,598.4705097675323,74.0,62.0,77.0,74.0,75.0,71.0
peers,or,,True,0.06,0.095,1,0.09824004762674875,579.2270002365112,71.0,75.0,75.0,72.0,74.0,62.0
peers,or,,True,0.06,0.095,1,0.09770816173629855,592.2721807956696,74.0,74.0,76.0,64.0,74.0,69.0
peers,or,,True,0.06,0.095,1,0.09204557198775504,581.9344494342804,74.0,75.0,73.0,73.0,61.0,75.0
peers,or,,True,0.06,0.095,1,0.09085922266818365,597.6836166381836,74.0,76.0,72.0,75.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.09514526712446902,576.8523118495941,62.0,75.0,73.0,71.0,69.0,59.0
peers,or,,True,0.06,0.095,1,0.09279789266218494,583.1918530464172,74.0,75.0,69.0,74.0,59.0,58.0
peers,or,,True,0.06,0.095,1,0.09690490834340991,569.6831088066101,74.0,59.0,70.0,74.0,59.0,71.0
peers,or,,True,0.06,0.095,1,0.101162999650014,582.5117049217224,69.0,59.0,74.0,60.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.08427819591492756,557.2104032039642,57.0,66.0,68.0,69.0,54.0,54.0
peers,or,,True,0.06,0.095,1,0.0918952286438261,567.2634871006012,55.0,68.0,54.0,54.0,63.0,68.0
peers,or,,True,0.06,0.095,1,0.09745969438983805,562.6064755916595,68.0,69.0,54.0,66.0,53.0,53.0
peers,or,,True,0.06,0.095,1,0.09365094625241387,561.580703496933,63.0,53.0,54.0,53.0,68.0,66.0
peers,or,,True,0.06,0.095,1,0.09559020333957355,570.3543131351471,51.0,65.0,49.0,50.0,49.0,59.0
peers,or,,True,0.06,0.095,1,0.09653122855979863,581.18492436409,76.0,77.0,75.0,77.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.08395191307495295,602.5948257446289,77.0,76.0,79.0,78.0,73.0,75.0
peers,or,,True,0.06,0.095,1,0.09810752464806155,573.8604726791382,77.0,77.0,76.0,77.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.09879694629294349,592.4526197910309,78.0,78.0,80.0,76.0,79.0,76.0
peers,or,,True,0.06,0.095,1,0.09241738126362113,578.0127859115601,75.0,77.0,76.0,78.0,76.0,76.0
peers,or,,True,0.06,0.095,1,0.09055731612771481,600.690141916275,78.0,78.0,80.0,77.0,78.0,75.0
peers,or,,True,0.06,0.095,1,0.08882737060691898,581.4181020259857,79.0,77.0,77.0,78.0,78.0,76.0
peers,or,,True,0.06,0.095,1,0.09267331771944734,593.298909664154,79.0,78.0,80.0,76.0,79.0,77.0
peers,or,,True,0.06,0.095,1,0.09831496944375104,578.0963220596313,77.0,77.0,76.0,78.0,74.0,76.0
peers,or,,True,0.06,0.095,1,0.09283402504574893,591.8752083778381,77.0,78.0,80.0,77.0,75.0,77.0
peers,or,,True,0.06,0.095,1,0.09477393187527322,575.8985729217529,77.0,78.0,76.0,78.0,79.0,77.0
